day,status,count,first_day,date
213 days,durch Infektion geimpft,882,2020-02-27,2020-09-27
214 days,kein Impfschutz,195428,2020-02-27,2020-09-28
214 days,Impfschutz abgelaufen,478,2020-02-27,2020-09-28
214 days,durch Infektion geimpft,829,2020-02-27,2020-09-28
215 days,kein Impfschutz,195425,2020-02-27,2020-09-29
215 days,Impfschutz abgelaufen,522,2020-02-27,2020-09-29
215 days,durch Infektion geimpft,788,2020-02-27,2020-09-29
216 days,kein Impfschutz,195419,2020-02-27,2020-09-30
216 days,Impfschutz abgelaufen,554,2020-02-27,2020-09-30
216 days,durch Infektion geimpft,762,2020-02-27,2020-09-30
217 days,kein Impfschutz,195415,2020-02-27,2020-10-01
217 days,Impfschutz abgelaufen,591,2020-02-27,2020-10-01
217 days,durch Infektion geimpft,729,2020-02-27,2020-10-01
218 days,kein Impfschutz,195402,2020-02-27,2020-10-02
218 days,Impfschutz abgelaufen,623,2020-02-27,2020-10-02
218 days,durch Infektion geimpft,710,2020-02-27,2020-10-02
219 days,kein Impfschutz,195397,2020-02-27,2020-10-03
219 days,Impfschutz abgelaufen,643,2020-02-27,2020-10-03
219 days,durch Infektion geimpft,695,2020-02-27,2020-10-03
220 days,kein Impfschutz,195391,2020-02-27,2020-10-04
220 days,Impfschutz abgelaufen,675,2020-02-27,2020-10-04
220 days,durch Infektion geimpft,669,2020-02-27,2020-10-04
221 days,kein Impfschutz,195385,2020-02-27,2020-10-05
221 days,Impfschutz abgelaufen,698,2020-02-27,2020-10-05
221 days,durch Infektion geimpft,652,2020-02-27,2020-10-05
222 days,kein Impfschutz,195381,2020-02-27,2020-10-06
222 days,Impfschutz abgelaufen,724,2020-02-27,2020-10-06
222 days,durch Infektion geimpft,630,2020-02-27,2020-10-06
223 days,kein Impfschutz,195365,2020-02-27,2020-10-07
223 days,Impfschutz abgelaufen,755,2020-02-27,2020-10-07
223 days,durch Infektion geimpft,615,2020-02-27,2020-10-07
224 days,kein Impfschutz,195348,2020-02-27,2020-10-08
224 days,Impfschutz abgelaufen,776,2020-02-27,2020-10-08
224 days,durch Infektion geimpft,611,2020-02-27,2020-10-08
225 days,kein Impfschutz,195333,2020-02-27,2020-10-09
225 days,Impfschutz abgelaufen,787,2020-02-27,2020-10-09
225 days,durch Infektion geimpft,615,2020-02-27,2020-10-09
226 days,kein Impfschutz,195298,2020-02-27,2020-10-10
226 days,Impfschutz abgelaufen,806,2020-02-27,2020-10-10
226 days,durch Infektion geimpft,631,2020-02-27,2020-10-10
227 days,kein Impfschutz,195284,2020-02-27,2020-10-11
227 days,Impfschutz abgelaufen,820,2020-02-27,2020-10-11
227 days,durch Infektion geimpft,631,2020-02-27,2020-10-11
228 days,kein Impfschutz,195263,2020-02-27,2020-10-12
228 days,Impfschutz abgelaufen,830,2020-02-27,2020-10-12
228 days,durch Infektion geimpft,642,2020-02-27,2020-10-12
229 days,kein Impfschutz,195246,2020-02-27,2020-10-13
229 days,Impfschutz abgelaufen,845,2020-02-27,2020-10-13
229 days,durch Infektion geimpft,644,2020-02-27,2020-10-13
230 days,kein Impfschutz,195222,2020-02-27,2020-10-14
230 days,Impfschutz abgelaufen,861,2020-02-27,2020-10-14
230 days,durch Infektion geimpft,652,2020-02-27,2020-10-14
231 days,kein Impfschutz,195177,2020-02-27,2020-10-15
231 days,Impfschutz abgelaufen,866,2020-02-27,2020-10-15
231 days,durch Infektion geimpft,692,2020-02-27,2020-10-15
232 days,kein Impfschutz,195129,2020-02-27,2020-10-16
232 days,Impfschutz abgelaufen,872,2020-02-27,2020-10-16
232 days,durch Infektion geimpft,734,2020-02-27,2020-10-16
233 days,kein Impfschutz,195106,2020-02-27,2020-10-17
233 days,Impfschutz abgelaufen,882,2020-02-27,2020-10-17
233 days,durch Infektion geimpft,747,2020-02-27,2020-10-17
234 days,kein Impfschutz,195094,2020-02-27,2020-10-18
234 days,Impfschutz abgelaufen,887,2020-02-27,2020-10-18
234 days,durch Infektion geimpft,754,2020-02-27,2020-10-18
235 days,kein Impfschutz,195052,2020-02-27,2020-10-19
235 days,Impfschutz abgelaufen,897,2020-02-27,2020-10-19
235 days,durch Infektion geimpft,786,2020-02-27,2020-10-19
236 days,kein Impfschutz,195001,2020-02-27,2020-10-20
236 days,Impfschutz abgelaufen,901,2020-02-27,2020-10-20
236 days,durch Infektion geimpft,833,2020-02-27,2020-10-20
237 days,kein Impfschutz,194928,2020-02-27,2020-10-21
237 days,Impfschutz abgelaufen,910,2020-02-27,2020-10-21
237 days,durch Infektion geimpft,897,2020-02-27,2020-10-21
238 days,kein Impfschutz,194841,2020-02-27,2020-10-22
238 days,Impfschutz abgelaufen,916,2020-02-27,2020-10-22
238 days,durch Infektion geimpft,978,2020-02-27,2020-10-22
239 days,kein Impfschutz,194756,2020-02-27,2020-10-23
239 days,Impfschutz abgelaufen,920,2020-02-27,2020-10-23
239 days,durch Infektion geimpft,1059,2020-02-27,2020-10-23
240 days,kein Impfschutz,194679,2020-02-27,2020-10-24
240 days,Impfschutz abgelaufen,922,2020-02-27,2020-10-24
240 days,durch Infektion geimpft,1134,2020-02-27,2020-10-24
241 days,kein Impfschutz,194639,2020-02-27,2020-10-25
241 days,Impfschutz abgelaufen,923,2020-02-27,2020-10-25
241 days,durch Infektion geimpft,1173,2020-02-27,2020-10-25
242 days,kein Impfschutz,194571,2020-02-27,2020-10-26
242 days,Impfschutz abgelaufen,924,2020-02-27,2020-10-26
242 days,durch Infektion geimpft,1240,2020-02-27,2020-10-26
243 days,kein Impfschutz,194479,2020-02-27,2020-10-27
243 days,Impfschutz abgelaufen,926,2020-02-27,2020-10-27
243 days,durch Infektion geimpft,1330,2020-02-27,2020-10-27
244 days,kein Impfschutz,194397,2020-02-27,2020-10-28
244 days,Impfschutz abgelaufen,929,2020-02-27,2020-10-28
244 days,durch Infektion geimpft,1409,2020-02-27,2020-10-28
245 days,kein Impfschutz,194302,2020-02-27,2020-10-29
245 days,Impfschutz abgelaufen,931,2020-02-27,2020-10-29
245 days,durch Infektion geimpft,1502,2020-02-27,2020-10-29
246 days,kein Impfschutz,194202,2020-02-27,2020-10-30
246 days,Impfschutz abgelaufen,933,2020-02-27,2020-10-30
246 days,durch Infektion geimpft,1600,2020-02-27,2020-10-30
247 days,kein Impfschutz,194116,2020-02-27,2020-10-31
247 days,Impfschutz abgelaufen,934,2020-02-27,2020-10-31
247 days,durch Infektion geimpft,1685,2020-02-27,2020-10-31
248 days,kein Impfschutz,194061,2020-02-27,2020-11-01
248 days,Impfschutz abgelaufen,935,2020-02-27,2020-11-01
248 days,durch Infektion geimpft,1739,2020-02-27,2020-11-01
249 days,kein Impfschutz,193967,2020-02-27,2020-11-02
249 days,Impfschutz abgelaufen,939,2020-02-27,2020-11-02
249 days,durch Infektion geimpft,1829,2020-02-27,2020-11-02
250 days,kein Impfschutz,193888,2020-02-27,2020-11-03
250 days,Impfschutz abgelaufen,942,2020-02-27,2020-11-03
250 days,durch Infektion geimpft,1905,2020-02-27,2020-11-03
251 days,kein Impfschutz,193802,2020-02-27,2020-11-04
251 days,Impfschutz abgelaufen,944,2020-02-27,2020-11-04
251 days,durch Infektion geimpft,1989,2020-02-27,2020-11-04
252 days,kein Impfschutz,193708,2020-02-27,2020-11-05
252 days,Impfschutz abgelaufen,948,2020-02-27,2020-11-05
252 days,durch Infektion geimpft,2079,2020-02-27,2020-11-05
253 days,kein Impfschutz,193615,2020-02-27,2020-11-06
253 days,Impfschutz abgelaufen,948,2020-02-27,2020-11-06
253 days,durch Infektion geimpft,2172,2020-02-27,2020-11-06
254 days,kein Impfschutz,193546,2020-02-27,2020-11-07
254 days,Impfschutz abgelaufen,950,2020-02-27,2020-11-07
254 days,durch Infektion geimpft,2239,2020-02-27,2020-11-07
255 days,kein Impfschutz,193491,2020-02-27,2020-11-08
255 days,Impfschutz abgelaufen,953,2020-02-27,2020-11-08
255 days,durch Infektion geimpft,2291,2020-02-27,2020-11-08
256 days,kein Impfschutz,193429,2020-02-27,2020-11-09
256 days,Impfschutz abgelaufen,952,2020-02-27,2020-11-09
256 days,durch Infektion geimpft,2354,2020-02-27,2020-11-09
257 days,kein Impfschutz,193314,2020-02-27,2020-11-10
257 days,Impfschutz abgelaufen,954,2020-02-27,2020-11-10
257 days,durch Infektion geimpft,2467,2020-02-27,2020-11-10
258 days,kein Impfschutz,193166,2020-02-27,2020-11-11
258 days,Impfschutz abgelaufen,955,2020-02-27,2020-11-11
258 days,durch Infektion geimpft,2614,2020-02-27,2020-11-11
259 days,kein Impfschutz,193037,2020-02-27,2020-11-12
259 days,Impfschutz abgelaufen,956,2020-02-27,2020-11-12
259 days,durch Infektion geimpft,2742,2020-02-27,2020-11-12
260 days,kein Impfschutz,192913,2020-02-27,2020-11-13
260 days,Impfschutz abgelaufen,956,2020-02-27,2020-11-13
260 days,durch Infektion geimpft,2866,2020-02-27,2020-11-13
261 days,kein Impfschutz,192800,2020-02-27,2020-11-14
261 days,Impfschutz abgelaufen,958,2020-02-27,2020-11-14
261 days,durch Infektion geimpft,2977,2020-02-27,2020-11-14
262 days,kein Impfschutz,192723,2020-02-27,2020-11-15
262 days,Impfschutz abgelaufen,958,2020-02-27,2020-11-15
262 days,durch Infektion geimpft,3054,2020-02-27,2020-11-15
263 days,kein Impfschutz,192615,2020-02-27,2020-11-16
263 days,Impfschutz abgelaufen,958,2020-02-27,2020-11-16
263 days,durch Infektion geimpft,3162,2020-02-27,2020-11-16
264 days,kein Impfschutz,192450,2020-02-27,2020-11-17
264 days,Impfschutz abgelaufen,959,2020-02-27,2020-11-17
264 days,durch Infektion geimpft,3326,2020-02-27,2020-11-17
265 days,kein Impfschutz,192374,2020-02-27,2020-11-18
265 days,Impfschutz abgelaufen,960,2020-02-27,2020-11-18
265 days,durch Infektion geimpft,3401,2020-02-27,2020-11-18
266 days,kein Impfschutz,192267,2020-02-27,2020-11-19
266 days,Impfschutz abgelaufen,959,2020-02-27,2020-11-19
266 days,durch Infektion geimpft,3509,2020-02-27,2020-11-19
267 days,kein Impfschutz,192156,2020-02-27,2020-11-20
267 days,Impfschutz abgelaufen,959,2020-02-27,2020-11-20
267 days,durch Infektion geimpft,3620,2020-02-27,2020-11-20
268 days,kein Impfschutz,192063,2020-02-27,2020-11-21
268 days,Impfschutz abgelaufen,959,2020-02-27,2020-11-21
268 days,durch Infektion geimpft,3713,2020-02-27,2020-11-21
269 days,kein Impfschutz,192012,2020-02-27,2020-11-22
269 days,Impfschutz abgelaufen,960,2020-02-27,2020-11-22
269 days,durch Infektion geimpft,3763,2020-02-27,2020-11-22
270 days,kein Impfschutz,191923,2020-02-27,2020-11-23
270 days,Impfschutz abgelaufen,960,2020-02-27,2020-11-23
270 days,durch Infektion geimpft,3852,2020-02-27,2020-11-23
271 days,kein Impfschutz,191814,2020-02-27,2020-11-24
271 days,Impfschutz abgelaufen,960,2020-02-27,2020-11-24
271 days,durch Infektion geimpft,3961,2020-02-27,2020-11-24
272 days,kein Impfschutz,191667,2020-02-27,2020-11-25
272 days,Impfschutz abgelaufen,959,2020-02-27,2020-11-25
272 days,durch Infektion geimpft,4109,2020-02-27,2020-11-25
273 days,kein Impfschutz,191573,2020-02-27,2020-11-26
273 days,Impfschutz abgelaufen,959,2020-02-27,2020-11-26
273 days,durch Infektion geimpft,4203,2020-02-27,2020-11-26
274 days,kein Impfschutz,191492,2020-02-27,2020-11-27
274 days,Impfschutz abgelaufen,959,2020-02-27,2020-11-27
274 days,durch Infektion geimpft,4284,2020-02-27,2020-11-27
275 days,kein Impfschutz,191408,2020-02-27,2020-11-28
275 days,Impfschutz abgelaufen,959,2020-02-27,2020-11-28
275 days,durch Infektion geimpft,4368,2020-02-27,2020-11-28
276 days,kein Impfschutz,191352,2020-02-27,2020-11-29
276 days,Impfschutz abgelaufen,957,2020-02-27,2020-11-29
276 days,durch Infektion geimpft,4426,2020-02-27,2020-11-29
277 days,kein Impfschutz,191264,2020-02-27,2020-11-30
277 days,Impfschutz abgelaufen,957,2020-02-27,2020-11-30
277 days,durch Infektion geimpft,4514,2020-02-27,2020-11-30
278 days,kein Impfschutz,191159,2020-02-27,2020-12-01
278 days,Impfschutz abgelaufen,957,2020-02-27,2020-12-01
278 days,durch Infektion geimpft,4619,2020-02-27,2020-12-01
279 days,kein Impfschutz,191053,2020-02-27,2020-12-02
279 days,Impfschutz abgelaufen,955,2020-02-27,2020-12-02
279 days,durch Infektion geimpft,4727,2020-02-27,2020-12-02
280 days,kein Impfschutz,190958,2020-02-27,2020-12-03
280 days,Impfschutz abgelaufen,955,2020-02-27,2020-12-03
280 days,durch Infektion geimpft,4822,2020-02-27,2020-12-03
281 days,kein Impfschutz,190842,2020-02-27,2020-12-04
281 days,Impfschutz abgelaufen,955,2020-02-27,2020-12-04
281 days,durch Infektion geimpft,4938,2020-02-27,2020-12-04
282 days,kein Impfschutz,190762,2020-02-27,2020-12-05
282 days,Impfschutz abgelaufen,955,2020-02-27,2020-12-05
282 days,durch Infektion geimpft,5018,2020-02-27,2020-12-05
283 days,kein Impfschutz,190710,2020-02-27,2020-12-06
283 days,Impfschutz abgelaufen,955,2020-02-27,2020-12-06
283 days,durch Infektion geimpft,5070,2020-02-27,2020-12-06
284 days,kein Impfschutz,190610,2020-02-27,2020-12-07
284 days,Impfschutz abgelaufen,954,2020-02-27,2020-12-07
284 days,durch Infektion geimpft,5171,2020-02-27,2020-12-07
285 days,kein Impfschutz,190490,2020-02-27,2020-12-08
285 days,Impfschutz abgelaufen,955,2020-02-27,2020-12-08
285 days,durch Infektion geimpft,5290,2020-02-27,2020-12-08
286 days,kein Impfschutz,190392,2020-02-27,2020-12-09
286 days,Impfschutz abgelaufen,957,2020-02-27,2020-12-09
286 days,durch Infektion geimpft,5386,2020-02-27,2020-12-09
287 days,kein Impfschutz,190246,2020-02-27,2020-12-10
287 days,Impfschutz abgelaufen,957,2020-02-27,2020-12-10
287 days,durch Infektion geimpft,5532,2020-02-27,2020-12-10
288 days,kein Impfschutz,190152,2020-02-27,2020-12-11
288 days,Impfschutz abgelaufen,957,2020-02-27,2020-12-11
288 days,durch Infektion geimpft,5626,2020-02-27,2020-12-11
289 days,kein Impfschutz,190090,2020-02-27,2020-12-12
289 days,Impfschutz abgelaufen,957,2020-02-27,2020-12-12
289 days,durch Infektion geimpft,5688,2020-02-27,2020-12-12
290 days,kein Impfschutz,190028,2020-02-27,2020-12-13
290 days,Impfschutz abgelaufen,957,2020-02-27,2020-12-13
290 days,durch Infektion geimpft,5750,2020-02-27,2020-12-13
291 days,kein Impfschutz,189937,2020-02-27,2020-12-14
291 days,Impfschutz abgelaufen,957,2020-02-27,2020-12-14
291 days,durch Infektion geimpft,5841,2020-02-27,2020-12-14
292 days,kein Impfschutz,189815,2020-02-27,2020-12-15
292 days,Impfschutz abgelaufen,956,2020-02-27,2020-12-15
292 days,durch Infektion geimpft,5964,2020-02-27,2020-12-15
293 days,kein Impfschutz,189697,2020-02-27,2020-12-16
293 days,Impfschutz abgelaufen,955,2020-02-27,2020-12-16
293 days,durch Infektion geimpft,6083,2020-02-27,2020-12-16
294 days,kein Impfschutz,189596,2020-02-27,2020-12-17
294 days,Impfschutz abgelaufen,955,2020-02-27,2020-12-17
294 days,durch Infektion geimpft,6184,2020-02-27,2020-12-17
295 days,kein Impfschutz,189493,2020-02-27,2020-12-18
295 days,Impfschutz abgelaufen,954,2020-02-27,2020-12-18
295 days,durch Infektion geimpft,6288,2020-02-27,2020-12-18
296 days,kein Impfschutz,189428,2020-02-27,2020-12-19
296 days,Impfschutz abgelaufen,954,2020-02-27,2020-12-19
296 days,durch Infektion geimpft,6353,2020-02-27,2020-12-19
297 days,kein Impfschutz,189386,2020-02-27,2020-12-20
297 days,Impfschutz abgelaufen,953,2020-02-27,2020-12-20
297 days,durch Infektion geimpft,6396,2020-02-27,2020-12-20
298 days,kein Impfschutz,189293,2020-02-27,2020-12-21
298 days,Impfschutz abgelaufen,954,2020-02-27,2020-12-21
298 days,durch Infektion geimpft,6488,2020-02-27,2020-12-21
299 days,kein Impfschutz,189205,2020-02-27,2020-12-22
299 days,Impfschutz abgelaufen,953,2020-02-27,2020-12-22
299 days,durch Infektion geimpft,6577,2020-02-27,2020-12-22
300 days,kein Impfschutz,189115,2020-02-27,2020-12-23
300 days,Impfschutz abgelaufen,954,2020-02-27,2020-12-23
300 days,durch Infektion geimpft,6666,2020-02-27,2020-12-23
301 days,kein Impfschutz,189047,2020-02-27,2020-12-24
301 days,Impfschutz abgelaufen,954,2020-02-27,2020-12-24
301 days,durch Infektion geimpft,6734,2020-02-27,2020-12-24
302 days,kein Impfschutz,189005,2020-02-27,2020-12-25
302 days,Impfschutz abgelaufen,954,2020-02-27,2020-12-25
302 days,durch Infektion geimpft,6776,2020-02-27,2020-12-25
303 days,kein Impfschutz,188973,2020-02-27,2020-12-26
303 days,Impfschutz abgelaufen,951,2020-02-27,2020-12-26
303 days,durch Infektion geimpft,6811,2020-02-27,2020-12-26
304 days,kein Impfschutz,188916,2020-02-27,2020-12-27
304 days,Impfschutz abgelaufen,950,2020-02-27,2020-12-27
304 days,durch Infektion geimpft,6869,2020-02-27,2020-12-27
305 days,kein Impfschutz,188820,2020-02-27,2020-12-28
305 days,Impfschutz abgelaufen,950,2020-02-27,2020-12-28
305 days,durch Infektion geimpft,6965,2020-02-27,2020-12-28
306 days,kein Impfschutz,188118,2020-02-27,2020-12-29
306 days,Impfschutz abgelaufen,944,2020-02-27,2020-12-29
306 days,Partiell geimpft,653,2020-02-27,2020-12-29
306 days,Vollständig geimpft,7,2020-02-27,2020-12-29
306 days,durch Infektion geimpft,7013,2020-02-27,2020-12-29
307 days,kein Impfschutz,187162,2020-02-27,2020-12-30
307 days,Impfschutz abgelaufen,940,2020-02-27,2020-12-30
307 days,Partiell geimpft,1551,2020-02-27,2020-12-30
307 days,Vollständig geimpft,11,2020-02-27,2020-12-30
307 days,durch Infektion geimpft,7071,2020-02-27,2020-12-30
308 days,kein Impfschutz,187084,2020-02-27,2020-12-31
308 days,Impfschutz abgelaufen,940,2020-02-27,2020-12-31
308 days,Partiell geimpft,1551,2020-02-27,2020-12-31
308 days,Vollständig geimpft,11,2020-02-27,2020-12-31
308 days,durch Infektion geimpft,7149,2020-02-27,2020-12-31
309 days,kein Impfschutz,187064,2020-02-27,2021-01-01
309 days,Impfschutz abgelaufen,940,2020-02-27,2021-01-01
309 days,Partiell geimpft,1551,2020-02-27,2021-01-01
309 days,Vollständig geimpft,11,2020-02-27,2021-01-01
309 days,durch Infektion geimpft,7169,2020-02-27,2021-01-01
310 days,kein Impfschutz,187007,2020-02-27,2021-01-02
310 days,Impfschutz abgelaufen,940,2020-02-27,2021-01-02
310 days,Partiell geimpft,1551,2020-02-27,2021-01-02
310 days,Vollständig geimpft,11,2020-02-27,2021-01-02
310 days,durch Infektion geimpft,7226,2020-02-27,2021-01-02
311 days,kein Impfschutz,186964,2020-02-27,2021-01-03
311 days,Impfschutz abgelaufen,940,2020-02-27,2021-01-03
311 days,Partiell geimpft,1551,2020-02-27,2021-01-03
311 days,Vollständig geimpft,11,2020-02-27,2021-01-03
311 days,durch Infektion geimpft,7269,2020-02-27,2021-01-03
312 days,kein Impfschutz,186374,2020-02-27,2021-01-04
312 days,Impfschutz abgelaufen,937,2020-02-27,2021-01-04
312 days,Partiell geimpft,2062,2020-02-27,2021-01-04
312 days,Vollständig geimpft,14,2020-02-27,2021-01-04
312 days,durch Infektion geimpft,7348,2020-02-27,2021-01-04
313 days,kein Impfschutz,185813,2020-02-27,2021-01-05
313 days,Impfschutz abgelaufen,933,2020-02-27,2021-01-05
313 days,Partiell geimpft,2542,2020-02-27,2021-01-05
313 days,Vollständig geimpft,18,2020-02-27,2021-01-05
313 days,durch Infektion geimpft,7429,2020-02-27,2021-01-05
314 days,kein Impfschutz,185110,2020-02-27,2021-01-06
314 days,Impfschutz abgelaufen,932,2020-02-27,2021-01-06
314 days,Partiell geimpft,3172,2020-02-27,2021-01-06
314 days,Vollständig geimpft,21,2020-02-27,2021-01-06
314 days,durch Infektion geimpft,7500,2020-02-27,2021-01-06
315 days,kein Impfschutz,185035,2020-02-27,2021-01-07
315 days,Impfschutz abgelaufen,934,2020-02-27,2021-01-07
315 days,Partiell geimpft,3176,2020-02-27,2021-01-07
315 days,Vollständig geimpft,21,2020-02-27,2021-01-07
315 days,durch Infektion geimpft,7569,2020-02-27,2021-01-07
316 days,kein Impfschutz,184977,2020-02-27,2021-01-08
316 days,Impfschutz abgelaufen,935,2020-02-27,2021-01-08
316 days,Partiell geimpft,3183,2020-02-27,2021-01-08
316 days,Vollständig geimpft,21,2020-02-27,2021-01-08
316 days,durch Infektion geimpft,7619,2020-02-27,2021-01-08
317 days,kein Impfschutz,184935,2020-02-27,2021-01-09
317 days,Impfschutz abgelaufen,935,2020-02-27,2021-01-09
317 days,Partiell geimpft,3187,2020-02-27,2021-01-09
317 days,Vollständig geimpft,21,2020-02-27,2021-01-09
317 days,durch Infektion geimpft,7657,2020-02-27,2021-01-09
318 days,kein Impfschutz,184916,2020-02-27,2021-01-10
318 days,Impfschutz abgelaufen,938,2020-02-27,2021-01-10
318 days,Partiell geimpft,3187,2020-02-27,2021-01-10
318 days,Vollständig geimpft,21,2020-02-27,2021-01-10
318 days,durch Infektion geimpft,7673,2020-02-27,2021-01-10
319 days,kein Impfschutz,184852,2020-02-27,2021-01-11
319 days,Impfschutz abgelaufen,942,2020-02-27,2021-01-11
319 days,Partiell geimpft,3191,2020-02-27,2021-01-11
