day,status,count,first_day,date
214 days,durch Infektion immunisiert,2487,2020-02-27,2020-09-28
215 days,keine Immunität,192805,2020-02-27,2020-09-29
215 days,Impfschutz abgelaufen,1566,2020-02-27,2020-09-29
215 days,durch Infektion immunisiert,2364,2020-02-27,2020-09-29
216 days,keine Immunität,192787,2020-02-27,2020-09-30
216 days,Impfschutz abgelaufen,1662,2020-02-27,2020-09-30
216 days,durch Infektion immunisiert,2286,2020-02-27,2020-09-30
217 days,keine Immunität,192775,2020-02-27,2020-10-01
217 days,Impfschutz abgelaufen,1773,2020-02-27,2020-10-01
217 days,durch Infektion immunisiert,2187,2020-02-27,2020-10-01
218 days,keine Immunität,192734,2020-02-27,2020-10-02
218 days,Impfschutz abgelaufen,1871,2020-02-27,2020-10-02
218 days,durch Infektion immunisiert,2130,2020-02-27,2020-10-02
219 days,keine Immunität,192720,2020-02-27,2020-10-03
219 days,Impfschutz abgelaufen,1930,2020-02-27,2020-10-03
219 days,durch Infektion immunisiert,2085,2020-02-27,2020-10-03
220 days,keine Immunität,192702,2020-02-27,2020-10-04
220 days,Impfschutz abgelaufen,2026,2020-02-27,2020-10-04
220 days,durch Infektion immunisiert,2007,2020-02-27,2020-10-04
221 days,keine Immunität,192684,2020-02-27,2020-10-05
221 days,Impfschutz abgelaufen,2095,2020-02-27,2020-10-05
221 days,durch Infektion immunisiert,1956,2020-02-27,2020-10-05
222 days,keine Immunität,192672,2020-02-27,2020-10-06
222 days,Impfschutz abgelaufen,2173,2020-02-27,2020-10-06
222 days,durch Infektion immunisiert,1890,2020-02-27,2020-10-06
223 days,keine Immunität,192626,2020-02-27,2020-10-07
223 days,Impfschutz abgelaufen,2264,2020-02-27,2020-10-07
223 days,durch Infektion immunisiert,1845,2020-02-27,2020-10-07
224 days,keine Immunität,192575,2020-02-27,2020-10-08
224 days,Impfschutz abgelaufen,2327,2020-02-27,2020-10-08
224 days,durch Infektion immunisiert,1833,2020-02-27,2020-10-08
225 days,keine Immunität,192530,2020-02-27,2020-10-09
225 days,Impfschutz abgelaufen,2360,2020-02-27,2020-10-09
225 days,durch Infektion immunisiert,1845,2020-02-27,2020-10-09
226 days,keine Immunität,192426,2020-02-27,2020-10-10
226 days,Impfschutz abgelaufen,2416,2020-02-27,2020-10-10
226 days,durch Infektion immunisiert,1893,2020-02-27,2020-10-10
227 days,keine Immunität,192384,2020-02-27,2020-10-11
227 days,Impfschutz abgelaufen,2458,2020-02-27,2020-10-11
227 days,durch Infektion immunisiert,1893,2020-02-27,2020-10-11
228 days,keine Immunität,192321,2020-02-27,2020-10-12
228 days,Impfschutz abgelaufen,2488,2020-02-27,2020-10-12
228 days,durch Infektion immunisiert,1926,2020-02-27,2020-10-12
229 days,keine Immunität,192270,2020-02-27,2020-10-13
229 days,Impfschutz abgelaufen,2533,2020-02-27,2020-10-13
229 days,durch Infektion immunisiert,1932,2020-02-27,2020-10-13
230 days,keine Immunität,192199,2020-02-27,2020-10-14
230 days,Impfschutz abgelaufen,2580,2020-02-27,2020-10-14
230 days,durch Infektion immunisiert,1956,2020-02-27,2020-10-14
231 days,keine Immunität,192066,2020-02-27,2020-10-15
231 days,Impfschutz abgelaufen,2593,2020-02-27,2020-10-15
231 days,durch Infektion immunisiert,2076,2020-02-27,2020-10-15
232 days,keine Immunität,191926,2020-02-27,2020-10-16
232 days,Impfschutz abgelaufen,2607,2020-02-27,2020-10-16
232 days,durch Infektion immunisiert,2202,2020-02-27,2020-10-16
233 days,keine Immunität,191858,2020-02-27,2020-10-17
233 days,Impfschutz abgelaufen,2636,2020-02-27,2020-10-17
233 days,durch Infektion immunisiert,2241,2020-02-27,2020-10-17
234 days,keine Immunität,191822,2020-02-27,2020-10-18
234 days,Impfschutz abgelaufen,2651,2020-02-27,2020-10-18
234 days,durch Infektion immunisiert,2262,2020-02-27,2020-10-18
235 days,keine Immunität,191696,2020-02-27,2020-10-19
235 days,Impfschutz abgelaufen,2681,2020-02-27,2020-10-19
235 days,durch Infektion immunisiert,2358,2020-02-27,2020-10-19
236 days,keine Immunität,191544,2020-02-27,2020-10-20
236 days,Impfschutz abgelaufen,2692,2020-02-27,2020-10-20
236 days,durch Infektion immunisiert,2499,2020-02-27,2020-10-20
237 days,keine Immunität,191329,2020-02-27,2020-10-21
237 days,Impfschutz abgelaufen,2715,2020-02-27,2020-10-21
237 days,durch Infektion immunisiert,2691,2020-02-27,2020-10-21
238 days,keine Immunität,191071,2020-02-27,2020-10-22
238 days,Impfschutz abgelaufen,2730,2020-02-27,2020-10-22
238 days,durch Infektion immunisiert,2934,2020-02-27,2020-10-22
239 days,keine Immunität,190820,2020-02-27,2020-10-23
239 days,Impfschutz abgelaufen,2738,2020-02-27,2020-10-23
239 days,durch Infektion immunisiert,3177,2020-02-27,2020-10-23
240 days,keine Immunität,190591,2020-02-27,2020-10-24
240 days,Impfschutz abgelaufen,2742,2020-02-27,2020-10-24
240 days,durch Infektion immunisiert,3402,2020-02-27,2020-10-24
241 days,keine Immunität,190471,2020-02-27,2020-10-25
241 days,Impfschutz abgelaufen,2745,2020-02-27,2020-10-25
241 days,durch Infektion immunisiert,3519,2020-02-27,2020-10-25
242 days,keine Immunität,190271,2020-02-27,2020-10-26
242 days,Impfschutz abgelaufen,2744,2020-02-27,2020-10-26
242 days,durch Infektion immunisiert,3720,2020-02-27,2020-10-26
243 days,keine Immunität,189995,2020-02-27,2020-10-27
243 days,Impfschutz abgelaufen,2751,2020-02-27,2020-10-27
243 days,durch Infektion immunisiert,3989,2020-02-27,2020-10-27
244 days,keine Immunität,189753,2020-02-27,2020-10-28
244 days,Impfschutz abgelaufen,2757,2020-02-27,2020-10-28
244 days,durch Infektion immunisiert,4225,2020-02-27,2020-10-28
245 days,keine Immunität,189471,2020-02-27,2020-10-29
245 days,Impfschutz abgelaufen,2761,2020-02-27,2020-10-29
245 days,durch Infektion immunisiert,4503,2020-02-27,2020-10-29
246 days,keine Immunität,189177,2020-02-27,2020-10-30
246 days,Impfschutz abgelaufen,2762,2020-02-27,2020-10-30
246 days,durch Infektion immunisiert,4796,2020-02-27,2020-10-30
247 days,keine Immunität,188922,2020-02-27,2020-10-31
247 days,Impfschutz abgelaufen,2763,2020-02-27,2020-10-31
247 days,durch Infektion immunisiert,5050,2020-02-27,2020-10-31
248 days,keine Immunität,188756,2020-02-27,2020-11-01
248 days,Impfschutz abgelaufen,2768,2020-02-27,2020-11-01
248 days,durch Infektion immunisiert,5211,2020-02-27,2020-11-01
249 days,keine Immunität,188477,2020-02-27,2020-11-02
249 days,Impfschutz abgelaufen,2778,2020-02-27,2020-11-02
249 days,durch Infektion immunisiert,5480,2020-02-27,2020-11-02
250 days,keine Immunität,188245,2020-02-27,2020-11-03
250 days,Impfschutz abgelaufen,2783,2020-02-27,2020-11-03
250 days,durch Infektion immunisiert,5707,2020-02-27,2020-11-03
251 days,keine Immunität,187992,2020-02-27,2020-11-04
251 days,Impfschutz abgelaufen,2785,2020-02-27,2020-11-04
251 days,durch Infektion immunisiert,5958,2020-02-27,2020-11-04
252 days,keine Immunität,187717,2020-02-27,2020-11-05
252 days,Impfschutz abgelaufen,2791,2020-02-27,2020-11-05
252 days,durch Infektion immunisiert,6227,2020-02-27,2020-11-05
253 days,keine Immunität,187448,2020-02-27,2020-11-06
253 days,Impfschutz abgelaufen,2782,2020-02-27,2020-11-06
253 days,durch Infektion immunisiert,6505,2020-02-27,2020-11-06
254 days,keine Immunität,187244,2020-02-27,2020-11-07
254 days,Impfschutz abgelaufen,2786,2020-02-27,2020-11-07
254 days,durch Infektion immunisiert,6705,2020-02-27,2020-11-07
255 days,keine Immunität,187081,2020-02-27,2020-11-08
255 days,Impfschutz abgelaufen,2794,2020-02-27,2020-11-08
255 days,durch Infektion immunisiert,6860,2020-02-27,2020-11-08
256 days,keine Immunität,186892,2020-02-27,2020-11-09
256 days,Impfschutz abgelaufen,2795,2020-02-27,2020-11-09
256 days,durch Infektion immunisiert,7048,2020-02-27,2020-11-09
257 days,keine Immunität,186548,2020-02-27,2020-11-10
257 days,Impfschutz abgelaufen,2802,2020-02-27,2020-11-10
257 days,durch Infektion immunisiert,7385,2020-02-27,2020-11-10
258 days,keine Immunität,186110,2020-02-27,2020-11-11
258 days,Impfschutz abgelaufen,2802,2020-02-27,2020-11-11
258 days,durch Infektion immunisiert,7823,2020-02-27,2020-11-11
259 days,keine Immunität,185735,2020-02-27,2020-11-12
259 days,Impfschutz abgelaufen,2796,2020-02-27,2020-11-12
259 days,durch Infektion immunisiert,8204,2020-02-27,2020-11-12
260 days,keine Immunität,185371,2020-02-27,2020-11-13
260 days,Impfschutz abgelaufen,2791,2020-02-27,2020-11-13
260 days,durch Infektion immunisiert,8573,2020-02-27,2020-11-13
261 days,keine Immunität,185037,2020-02-27,2020-11-14
261 days,Impfschutz abgelaufen,2795,2020-02-27,2020-11-14
261 days,durch Infektion immunisiert,8903,2020-02-27,2020-11-14
262 days,keine Immunität,184813,2020-02-27,2020-11-15
262 days,Impfschutz abgelaufen,2790,2020-02-27,2020-11-15
262 days,durch Infektion immunisiert,9132,2020-02-27,2020-11-15
263 days,keine Immunität,184500,2020-02-27,2020-11-16
263 days,Impfschutz abgelaufen,2782,2020-02-27,2020-11-16
263 days,durch Infektion immunisiert,9453,2020-02-27,2020-11-16
264 days,keine Immunität,184018,2020-02-27,2020-11-17
264 days,Impfschutz abgelaufen,2776,2020-02-27,2020-11-17
264 days,durch Infektion immunisiert,9941,2020-02-27,2020-11-17
265 days,keine Immunität,183792,2020-02-27,2020-11-18
265 days,Impfschutz abgelaufen,2779,2020-02-27,2020-11-18
265 days,durch Infektion immunisiert,10164,2020-02-27,2020-11-18
266 days,keine Immunität,183472,2020-02-27,2020-11-19
266 days,Impfschutz abgelaufen,2778,2020-02-27,2020-11-19
266 days,durch Infektion immunisiert,10485,2020-02-27,2020-11-19
267 days,keine Immunität,183149,2020-02-27,2020-11-20
267 days,Impfschutz abgelaufen,2771,2020-02-27,2020-11-20
267 days,durch Infektion immunisiert,10815,2020-02-27,2020-11-20
268 days,keine Immunität,182876,2020-02-27,2020-11-21
268 days,Impfschutz abgelaufen,2768,2020-02-27,2020-11-21
268 days,durch Infektion immunisiert,11091,2020-02-27,2020-11-21
269 days,keine Immunität,182727,2020-02-27,2020-11-22
269 days,Impfschutz abgelaufen,2768,2020-02-27,2020-11-22
269 days,durch Infektion immunisiert,11240,2020-02-27,2020-11-22
270 days,keine Immunität,182466,2020-02-27,2020-11-23
270 days,Impfschutz abgelaufen,2765,2020-02-27,2020-11-23
270 days,durch Infektion immunisiert,11504,2020-02-27,2020-11-23
271 days,keine Immunität,182148,2020-02-27,2020-11-24
271 days,Impfschutz abgelaufen,2760,2020-02-27,2020-11-24
271 days,durch Infektion immunisiert,11827,2020-02-27,2020-11-24
272 days,keine Immunität,181713,2020-02-27,2020-11-25
272 days,Impfschutz abgelaufen,2756,2020-02-27,2020-11-25
272 days,durch Infektion immunisiert,12266,2020-02-27,2020-11-25
273 days,keine Immunität,181442,2020-02-27,2020-11-26
273 days,Impfschutz abgelaufen,2748,2020-02-27,2020-11-26
273 days,durch Infektion immunisiert,12545,2020-02-27,2020-11-26
274 days,keine Immunität,181206,2020-02-27,2020-11-27
274 days,Impfschutz abgelaufen,2744,2020-02-27,2020-11-27
274 days,durch Infektion immunisiert,12785,2020-02-27,2020-11-27
275 days,keine Immunität,180959,2020-02-27,2020-11-28
275 days,Impfschutz abgelaufen,2742,2020-02-27,2020-11-28
275 days,durch Infektion immunisiert,13034,2020-02-27,2020-11-28
276 days,keine Immunität,180788,2020-02-27,2020-11-29
276 days,Impfschutz abgelaufen,2741,2020-02-27,2020-11-29
276 days,durch Infektion immunisiert,13206,2020-02-27,2020-11-29
277 days,keine Immunität,180532,2020-02-27,2020-11-30
277 days,Impfschutz abgelaufen,2736,2020-02-27,2020-11-30
277 days,durch Infektion immunisiert,13467,2020-02-27,2020-11-30
278 days,keine Immunität,180226,2020-02-27,2020-12-01
278 days,Impfschutz abgelaufen,2731,2020-02-27,2020-12-01
278 days,durch Infektion immunisiert,13778,2020-02-27,2020-12-01
279 days,keine Immunität,179911,2020-02-27,2020-12-02
279 days,Impfschutz abgelaufen,2726,2020-02-27,2020-12-02
279 days,durch Infektion immunisiert,14098,2020-02-27,2020-12-02
280 days,keine Immunität,179634,2020-02-27,2020-12-03
280 days,Impfschutz abgelaufen,2722,2020-02-27,2020-12-03
280 days,durch Infektion immunisiert,14379,2020-02-27,2020-12-03
281 days,keine Immunität,179298,2020-02-27,2020-12-04
281 days,Impfschutz abgelaufen,2715,2020-02-27,2020-12-04
281 days,durch Infektion immunisiert,14722,2020-02-27,2020-12-04
282 days,keine Immunität,179063,2020-02-27,2020-12-05
282 days,Impfschutz abgelaufen,2713,2020-02-27,2020-12-05
282 days,durch Infektion immunisiert,14959,2020-02-27,2020-12-05
283 days,keine Immunität,178913,2020-02-27,2020-12-06
283 days,Impfschutz abgelaufen,2709,2020-02-27,2020-12-06
283 days,durch Infektion immunisiert,15113,2020-02-27,2020-12-06
284 days,keine Immunität,178618,2020-02-27,2020-12-07
284 days,Impfschutz abgelaufen,2705,2020-02-27,2020-12-07
284 days,durch Infektion immunisiert,15412,2020-02-27,2020-12-07
285 days,keine Immunität,178264,2020-02-27,2020-12-08
285 days,Impfschutz abgelaufen,2707,2020-02-27,2020-12-08
285 days,durch Infektion immunisiert,15764,2020-02-27,2020-12-08
286 days,keine Immunität,177975,2020-02-27,2020-12-09
286 days,Impfschutz abgelaufen,2712,2020-02-27,2020-12-09
286 days,durch Infektion immunisiert,16048,2020-02-27,2020-12-09
287 days,keine Immunität,177551,2020-02-27,2020-12-10
287 days,Impfschutz abgelaufen,2705,2020-02-27,2020-12-10
287 days,durch Infektion immunisiert,16479,2020-02-27,2020-12-10
288 days,keine Immunität,177279,2020-02-27,2020-12-11
288 days,Impfschutz abgelaufen,2699,2020-02-27,2020-12-11
288 days,durch Infektion immunisiert,16757,2020-02-27,2020-12-11
289 days,keine Immunität,177100,2020-02-27,2020-12-12
289 days,Impfschutz abgelaufen,2695,2020-02-27,2020-12-12
289 days,durch Infektion immunisiert,16940,2020-02-27,2020-12-12
290 days,keine Immunität,176915,2020-02-27,2020-12-13
290 days,Impfschutz abgelaufen,2697,2020-02-27,2020-12-13
290 days,durch Infektion immunisiert,17123,2020-02-27,2020-12-13
291 days,keine Immunität,176649,2020-02-27,2020-12-14
291 days,Impfschutz abgelaufen,2694,2020-02-27,2020-12-14
291 days,durch Infektion immunisiert,17392,2020-02-27,2020-12-14
292 days,keine Immunität,176288,2020-02-27,2020-12-15
292 days,Impfschutz abgelaufen,2692,2020-02-27,2020-12-15
292 days,durch Infektion immunisiert,17755,2020-02-27,2020-12-15
293 days,keine Immunität,175943,2020-02-27,2020-12-16
293 days,Impfschutz abgelaufen,2686,2020-02-27,2020-12-16
293 days,durch Infektion immunisiert,18106,2020-02-27,2020-12-16
294 days,keine Immunität,175651,2020-02-27,2020-12-17
294 days,Impfschutz abgelaufen,2680,2020-02-27,2020-12-17
294 days,durch Infektion immunisiert,18404,2020-02-27,2020-12-17
295 days,keine Immunität,175349,2020-02-27,2020-12-18
295 days,Impfschutz abgelaufen,2676,2020-02-27,2020-12-18
295 days,durch Infektion immunisiert,18710,2020-02-27,2020-12-18
296 days,keine Immunität,175161,2020-02-27,2020-12-19
296 days,Impfschutz abgelaufen,2672,2020-02-27,2020-12-19
296 days,durch Infektion immunisiert,18902,2020-02-27,2020-12-19
297 days,keine Immunität,175035,2020-02-27,2020-12-20
297 days,Impfschutz abgelaufen,2671,2020-02-27,2020-12-20
297 days,durch Infektion immunisiert,19029,2020-02-27,2020-12-20
298 days,keine Immunität,174764,2020-02-27,2020-12-21
298 days,Impfschutz abgelaufen,2671,2020-02-27,2020-12-21
298 days,durch Infektion immunisiert,19300,2020-02-27,2020-12-21
299 days,keine Immunität,174507,2020-02-27,2020-12-22
299 days,Impfschutz abgelaufen,2666,2020-02-27,2020-12-22
299 days,durch Infektion immunisiert,19562,2020-02-27,2020-12-22
300 days,keine Immunität,174245,2020-02-27,2020-12-23
300 days,Impfschutz abgelaufen,2666,2020-02-27,2020-12-23
300 days,durch Infektion immunisiert,19824,2020-02-27,2020-12-23
301 days,keine Immunität,174049,2020-02-27,2020-12-24
301 days,Impfschutz abgelaufen,2662,2020-02-27,2020-12-24
301 days,durch Infektion immunisiert,20024,2020-02-27,2020-12-24
302 days,keine Immunität,173925,2020-02-27,2020-12-25
302 days,Impfschutz abgelaufen,2662,2020-02-27,2020-12-25
302 days,durch Infektion immunisiert,20148,2020-02-27,2020-12-25
303 days,keine Immunität,173824,2020-02-27,2020-12-26
303 days,Impfschutz abgelaufen,2660,2020-02-27,2020-12-26
303 days,durch Infektion immunisiert,20251,2020-02-27,2020-12-26
304 days,keine Immunität,173654,2020-02-27,2020-12-27
304 days,Impfschutz abgelaufen,2659,2020-02-27,2020-12-27
304 days,durch Infektion immunisiert,20422,2020-02-27,2020-12-27
305 days,keine Immunität,173377,2020-02-27,2020-12-28
305 days,Impfschutz abgelaufen,2654,2020-02-27,2020-12-28
305 days,durch Infektion immunisiert,20704,2020-02-27,2020-12-28
306 days,keine Immunität,172578,2020-02-27,2020-12-29
306 days,Impfschutz abgelaufen,2652,2020-02-27,2020-12-29
306 days,Partiell geimpft,659,2020-02-27,2020-12-29
306 days,Grundimmunisiert,1,2020-02-27,2020-12-29
306 days,durch Infektion immunisiert,20845,2020-02-27,2020-12-29
307 days,keine Immunität,171509,2020-02-27,2020-12-30
307 days,Impfschutz abgelaufen,2649,2020-02-27,2020-12-30
307 days,Partiell geimpft,1561,2020-02-27,2020-12-30
307 days,Grundimmunisiert,1,2020-02-27,2020-12-30
307 days,durch Infektion immunisiert,21015,2020-02-27,2020-12-30
308 days,keine Immunität,171285,2020-02-27,2020-12-31
308 days,Impfschutz abgelaufen,2644,2020-02-27,2020-12-31
308 days,Partiell geimpft,1560,2020-02-27,2020-12-31
308 days,Grundimmunisiert,1,2020-02-27,2020-12-31
308 days,durch Infektion immunisiert,21245,2020-02-27,2020-12-31
309 days,keine Immunität,171226,2020-02-27,2021-01-01
309 days,Impfschutz abgelaufen,2644,2020-02-27,2021-01-01
309 days,Partiell geimpft,1560,2020-02-27,2021-01-01
309 days,Grundimmunisiert,1,2020-02-27,2021-01-01
309 days,durch Infektion immunisiert,21304,2020-02-27,2021-01-01
310 days,keine Immunität,171062,2020-02-27,2021-01-02
310 days,Impfschutz abgelaufen,2641,2020-02-27,2021-01-02
310 days,Partiell geimpft,1560,2020-02-27,2021-01-02
310 days,Grundimmunisiert,1,2020-02-27,2021-01-02
310 days,durch Infektion immunisiert,21471,2020-02-27,2021-01-02
311 days,keine Immunität,170939,2020-02-27,2021-01-03
311 days,Impfschutz abgelaufen,2638,2020-02-27,2021-01-03
311 days,Partiell geimpft,1560,2020-02-27,2021-01-03
311 days,Grundimmunisiert,1,2020-02-27,2021-01-03
311 days,durch Infektion immunisiert,21597,2020-02-27,2021-01-03
312 days,keine Immunität,170196,2020-02-27,2021-01-04
312 days,Impfschutz abgelaufen,2635,2020-02-27,2021-01-04
312 days,Partiell geimpft,2074,2020-02-27,2021-01-04
312 days,Grundimmunisiert,1,2020-02-27,2021-01-04
312 days,durch Infektion immunisiert,21829,2020-02-27,2021-01-04
313 days,keine Immunität,169478,2020-02-27,2021-01-05
