day,status,count,first_day,date
214 days,durch Infektion immunisiert,2487,2020-02-27,2020-09-28
215 days,keine Immunität,192805,2020-02-27,2020-09-29
215 days,Impfschutz abgelaufen,1566,2020-02-27,2020-09-29
215 days,durch Infektion immunisiert,2364,2020-02-27,2020-09-29
216 days,keine Immunität,192788,2020-02-27,2020-09-30
216 days,Impfschutz abgelaufen,1661,2020-02-27,2020-09-30
216 days,durch Infektion immunisiert,2286,2020-02-27,2020-09-30
217 days,keine Immunität,192776,2020-02-27,2020-10-01
217 days,Impfschutz abgelaufen,1772,2020-02-27,2020-10-01
217 days,durch Infektion immunisiert,2187,2020-02-27,2020-10-01
218 days,keine Immunität,192734,2020-02-27,2020-10-02
218 days,Impfschutz abgelaufen,1871,2020-02-27,2020-10-02
218 days,durch Infektion immunisiert,2130,2020-02-27,2020-10-02
219 days,keine Immunität,192719,2020-02-27,2020-10-03
219 days,Impfschutz abgelaufen,1931,2020-02-27,2020-10-03
219 days,durch Infektion immunisiert,2085,2020-02-27,2020-10-03
220 days,keine Immunität,192702,2020-02-27,2020-10-04
220 days,Impfschutz abgelaufen,2026,2020-02-27,2020-10-04
220 days,durch Infektion immunisiert,2007,2020-02-27,2020-10-04
221 days,keine Immunität,192684,2020-02-27,2020-10-05
221 days,Impfschutz abgelaufen,2095,2020-02-27,2020-10-05
221 days,durch Infektion immunisiert,1956,2020-02-27,2020-10-05
222 days,keine Immunität,192672,2020-02-27,2020-10-06
222 days,Impfschutz abgelaufen,2173,2020-02-27,2020-10-06
222 days,durch Infektion immunisiert,1890,2020-02-27,2020-10-06
223 days,keine Immunität,192626,2020-02-27,2020-10-07
223 days,Impfschutz abgelaufen,2264,2020-02-27,2020-10-07
223 days,durch Infektion immunisiert,1845,2020-02-27,2020-10-07
224 days,keine Immunität,192575,2020-02-27,2020-10-08
224 days,Impfschutz abgelaufen,2327,2020-02-27,2020-10-08
224 days,durch Infektion immunisiert,1833,2020-02-27,2020-10-08
225 days,keine Immunität,192531,2020-02-27,2020-10-09
225 days,Impfschutz abgelaufen,2359,2020-02-27,2020-10-09
225 days,durch Infektion immunisiert,1845,2020-02-27,2020-10-09
226 days,keine Immunität,192427,2020-02-27,2020-10-10
226 days,Impfschutz abgelaufen,2415,2020-02-27,2020-10-10
226 days,durch Infektion immunisiert,1893,2020-02-27,2020-10-10
227 days,keine Immunität,192385,2020-02-27,2020-10-11
227 days,Impfschutz abgelaufen,2457,2020-02-27,2020-10-11
227 days,durch Infektion immunisiert,1893,2020-02-27,2020-10-11
228 days,keine Immunität,192322,2020-02-27,2020-10-12
228 days,Impfschutz abgelaufen,2487,2020-02-27,2020-10-12
228 days,durch Infektion immunisiert,1926,2020-02-27,2020-10-12
229 days,keine Immunität,192272,2020-02-27,2020-10-13
229 days,Impfschutz abgelaufen,2531,2020-02-27,2020-10-13
229 days,durch Infektion immunisiert,1932,2020-02-27,2020-10-13
230 days,keine Immunität,192203,2020-02-27,2020-10-14
230 days,Impfschutz abgelaufen,2576,2020-02-27,2020-10-14
230 days,durch Infektion immunisiert,1956,2020-02-27,2020-10-14
231 days,keine Immunität,192069,2020-02-27,2020-10-15
231 days,Impfschutz abgelaufen,2590,2020-02-27,2020-10-15
231 days,durch Infektion immunisiert,2076,2020-02-27,2020-10-15
232 days,keine Immunität,191925,2020-02-27,2020-10-16
232 days,Impfschutz abgelaufen,2608,2020-02-27,2020-10-16
232 days,durch Infektion immunisiert,2202,2020-02-27,2020-10-16
233 days,keine Immunität,191856,2020-02-27,2020-10-17
233 days,Impfschutz abgelaufen,2638,2020-02-27,2020-10-17
233 days,durch Infektion immunisiert,2241,2020-02-27,2020-10-17
234 days,keine Immunität,191822,2020-02-27,2020-10-18
234 days,Impfschutz abgelaufen,2651,2020-02-27,2020-10-18
234 days,durch Infektion immunisiert,2262,2020-02-27,2020-10-18
235 days,keine Immunität,191699,2020-02-27,2020-10-19
235 days,Impfschutz abgelaufen,2678,2020-02-27,2020-10-19
235 days,durch Infektion immunisiert,2358,2020-02-27,2020-10-19
236 days,keine Immunität,191548,2020-02-27,2020-10-20
236 days,Impfschutz abgelaufen,2688,2020-02-27,2020-10-20
236 days,durch Infektion immunisiert,2499,2020-02-27,2020-10-20
237 days,keine Immunität,191333,2020-02-27,2020-10-21
237 days,Impfschutz abgelaufen,2711,2020-02-27,2020-10-21
237 days,durch Infektion immunisiert,2691,2020-02-27,2020-10-21
238 days,keine Immunität,191075,2020-02-27,2020-10-22
238 days,Impfschutz abgelaufen,2726,2020-02-27,2020-10-22
238 days,durch Infektion immunisiert,2934,2020-02-27,2020-10-22
239 days,keine Immunität,190822,2020-02-27,2020-10-23
239 days,Impfschutz abgelaufen,2736,2020-02-27,2020-10-23
239 days,durch Infektion immunisiert,3177,2020-02-27,2020-10-23
240 days,keine Immunität,190592,2020-02-27,2020-10-24
240 days,Impfschutz abgelaufen,2741,2020-02-27,2020-10-24
240 days,durch Infektion immunisiert,3402,2020-02-27,2020-10-24
241 days,keine Immunität,190475,2020-02-27,2020-10-25
241 days,Impfschutz abgelaufen,2741,2020-02-27,2020-10-25
241 days,durch Infektion immunisiert,3519,2020-02-27,2020-10-25
242 days,keine Immunität,190275,2020-02-27,2020-10-26
242 days,Impfschutz abgelaufen,2740,2020-02-27,2020-10-26
242 days,durch Infektion immunisiert,3720,2020-02-27,2020-10-26
243 days,keine Immunität,190002,2020-02-27,2020-10-27
243 days,Impfschutz abgelaufen,2744,2020-02-27,2020-10-27
243 days,durch Infektion immunisiert,3989,2020-02-27,2020-10-27
244 days,keine Immunität,189758,2020-02-27,2020-10-28
244 days,Impfschutz abgelaufen,2752,2020-02-27,2020-10-28
244 days,durch Infektion immunisiert,4225,2020-02-27,2020-10-28
245 days,keine Immunität,189477,2020-02-27,2020-10-29
245 days,Impfschutz abgelaufen,2755,2020-02-27,2020-10-29
245 days,durch Infektion immunisiert,4503,2020-02-27,2020-10-29
246 days,keine Immunität,189180,2020-02-27,2020-10-30
246 days,Impfschutz abgelaufen,2759,2020-02-27,2020-10-30
246 days,durch Infektion immunisiert,4796,2020-02-27,2020-10-30
247 days,keine Immunität,188924,2020-02-27,2020-10-31
247 days,Impfschutz abgelaufen,2761,2020-02-27,2020-10-31
247 days,durch Infektion immunisiert,5050,2020-02-27,2020-10-31
248 days,keine Immunität,188761,2020-02-27,2020-11-01
248 days,Impfschutz abgelaufen,2763,2020-02-27,2020-11-01
248 days,durch Infektion immunisiert,5211,2020-02-27,2020-11-01
249 days,keine Immunität,188486,2020-02-27,2020-11-02
249 days,Impfschutz abgelaufen,2769,2020-02-27,2020-11-02
249 days,durch Infektion immunisiert,5480,2020-02-27,2020-11-02
250 days,keine Immunität,188252,2020-02-27,2020-11-03
250 days,Impfschutz abgelaufen,2776,2020-02-27,2020-11-03
250 days,durch Infektion immunisiert,5707,2020-02-27,2020-11-03
251 days,keine Immunität,188005,2020-02-27,2020-11-04
251 days,Impfschutz abgelaufen,2772,2020-02-27,2020-11-04
251 days,durch Infektion immunisiert,5958,2020-02-27,2020-11-04
252 days,keine Immunität,187728,2020-02-27,2020-11-05
252 days,Impfschutz abgelaufen,2780,2020-02-27,2020-11-05
252 days,durch Infektion immunisiert,6227,2020-02-27,2020-11-05
253 days,keine Immunität,187454,2020-02-27,2020-11-06
253 days,Impfschutz abgelaufen,2776,2020-02-27,2020-11-06
253 days,durch Infektion immunisiert,6505,2020-02-27,2020-11-06
254 days,keine Immunität,187252,2020-02-27,2020-11-07
254 days,Impfschutz abgelaufen,2778,2020-02-27,2020-11-07
254 days,durch Infektion immunisiert,6705,2020-02-27,2020-11-07
255 days,keine Immunität,187092,2020-02-27,2020-11-08
255 days,Impfschutz abgelaufen,2782,2020-02-27,2020-11-08
255 days,durch Infektion immunisiert,6861,2020-02-27,2020-11-08
256 days,keine Immunität,186903,2020-02-27,2020-11-09
256 days,Impfschutz abgelaufen,2783,2020-02-27,2020-11-09
256 days,durch Infektion immunisiert,7049,2020-02-27,2020-11-09
257 days,keine Immunität,186563,2020-02-27,2020-11-10
257 days,Impfschutz abgelaufen,2786,2020-02-27,2020-11-10
257 days,durch Infektion immunisiert,7386,2020-02-27,2020-11-10
258 days,keine Immunität,186125,2020-02-27,2020-11-11
258 days,Impfschutz abgelaufen,2786,2020-02-27,2020-11-11
258 days,durch Infektion immunisiert,7824,2020-02-27,2020-11-11
259 days,keine Immunität,185752,2020-02-27,2020-11-12
259 days,Impfschutz abgelaufen,2778,2020-02-27,2020-11-12
259 days,durch Infektion immunisiert,8205,2020-02-27,2020-11-12
260 days,keine Immunität,185388,2020-02-27,2020-11-13
260 days,Impfschutz abgelaufen,2773,2020-02-27,2020-11-13
260 days,durch Infektion immunisiert,8574,2020-02-27,2020-11-13
261 days,keine Immunität,185058,2020-02-27,2020-11-14
261 days,Impfschutz abgelaufen,2773,2020-02-27,2020-11-14
261 days,durch Infektion immunisiert,8904,2020-02-27,2020-11-14
262 days,keine Immunität,184831,2020-02-27,2020-11-15
262 days,Impfschutz abgelaufen,2771,2020-02-27,2020-11-15
262 days,durch Infektion immunisiert,9133,2020-02-27,2020-11-15
263 days,keine Immunität,184513,2020-02-27,2020-11-16
263 days,Impfschutz abgelaufen,2768,2020-02-27,2020-11-16
263 days,durch Infektion immunisiert,9454,2020-02-27,2020-11-16
264 days,keine Immunität,184031,2020-02-27,2020-11-17
264 days,Impfschutz abgelaufen,2762,2020-02-27,2020-11-17
264 days,durch Infektion immunisiert,9942,2020-02-27,2020-11-17
265 days,keine Immunität,183802,2020-02-27,2020-11-18
265 days,Impfschutz abgelaufen,2768,2020-02-27,2020-11-18
265 days,durch Infektion immunisiert,10165,2020-02-27,2020-11-18
266 days,keine Immunität,183482,2020-02-27,2020-11-19
266 days,Impfschutz abgelaufen,2767,2020-02-27,2020-11-19
266 days,durch Infektion immunisiert,10486,2020-02-27,2020-11-19
267 days,keine Immunität,183158,2020-02-27,2020-11-20
267 days,Impfschutz abgelaufen,2761,2020-02-27,2020-11-20
267 days,durch Infektion immunisiert,10816,2020-02-27,2020-11-20
268 days,keine Immunität,182889,2020-02-27,2020-11-21
268 days,Impfschutz abgelaufen,2754,2020-02-27,2020-11-21
268 days,durch Infektion immunisiert,11092,2020-02-27,2020-11-21
269 days,keine Immunität,182743,2020-02-27,2020-11-22
269 days,Impfschutz abgelaufen,2751,2020-02-27,2020-11-22
269 days,durch Infektion immunisiert,11241,2020-02-27,2020-11-22
270 days,keine Immunität,182483,2020-02-27,2020-11-23
270 days,Impfschutz abgelaufen,2747,2020-02-27,2020-11-23
270 days,durch Infektion immunisiert,11505,2020-02-27,2020-11-23
271 days,keine Immunität,182165,2020-02-27,2020-11-24
271 days,Impfschutz abgelaufen,2742,2020-02-27,2020-11-24
271 days,durch Infektion immunisiert,11828,2020-02-27,2020-11-24
272 days,keine Immunität,181733,2020-02-27,2020-11-25
272 days,Impfschutz abgelaufen,2735,2020-02-27,2020-11-25
272 days,durch Infektion immunisiert,12267,2020-02-27,2020-11-25
273 days,keine Immunität,181458,2020-02-27,2020-11-26
273 days,Impfschutz abgelaufen,2731,2020-02-27,2020-11-26
273 days,durch Infektion immunisiert,12546,2020-02-27,2020-11-26
274 days,keine Immunität,181221,2020-02-27,2020-11-27
274 days,Impfschutz abgelaufen,2728,2020-02-27,2020-11-27
274 days,durch Infektion immunisiert,12786,2020-02-27,2020-11-27
275 days,keine Immunität,180977,2020-02-27,2020-11-28
275 days,Impfschutz abgelaufen,2723,2020-02-27,2020-11-28
275 days,durch Infektion immunisiert,13035,2020-02-27,2020-11-28
276 days,keine Immunität,180808,2020-02-27,2020-11-29
276 days,Impfschutz abgelaufen,2720,2020-02-27,2020-11-29
276 days,durch Infektion immunisiert,13207,2020-02-27,2020-11-29
277 days,keine Immunität,180550,2020-02-27,2020-11-30
277 days,Impfschutz abgelaufen,2717,2020-02-27,2020-11-30
277 days,durch Infektion immunisiert,13468,2020-02-27,2020-11-30
278 days,keine Immunität,180240,2020-02-27,2020-12-01
278 days,Impfschutz abgelaufen,2716,2020-02-27,2020-12-01
278 days,durch Infektion immunisiert,13779,2020-02-27,2020-12-01
279 days,keine Immunität,179923,2020-02-27,2020-12-02
279 days,Impfschutz abgelaufen,2713,2020-02-27,2020-12-02
279 days,durch Infektion immunisiert,14099,2020-02-27,2020-12-02
280 days,keine Immunität,179644,2020-02-27,2020-12-03
280 days,Impfschutz abgelaufen,2711,2020-02-27,2020-12-03
280 days,durch Infektion immunisiert,14380,2020-02-27,2020-12-03
281 days,keine Immunität,179303,2020-02-27,2020-12-04
281 days,Impfschutz abgelaufen,2709,2020-02-27,2020-12-04
281 days,durch Infektion immunisiert,14723,2020-02-27,2020-12-04
282 days,keine Immunität,179069,2020-02-27,2020-12-05
282 days,Impfschutz abgelaufen,2706,2020-02-27,2020-12-05
282 days,durch Infektion immunisiert,14960,2020-02-27,2020-12-05
283 days,keine Immunität,178917,2020-02-27,2020-12-06
283 days,Impfschutz abgelaufen,2704,2020-02-27,2020-12-06
283 days,durch Infektion immunisiert,15114,2020-02-27,2020-12-06
284 days,keine Immunität,178623,2020-02-27,2020-12-07
284 days,Impfschutz abgelaufen,2699,2020-02-27,2020-12-07
284 days,durch Infektion immunisiert,15413,2020-02-27,2020-12-07
285 days,keine Immunität,178272,2020-02-27,2020-12-08
285 days,Impfschutz abgelaufen,2698,2020-02-27,2020-12-08
285 days,durch Infektion immunisiert,15765,2020-02-27,2020-12-08
286 days,keine Immunität,177985,2020-02-27,2020-12-09
286 days,Impfschutz abgelaufen,2701,2020-02-27,2020-12-09
286 days,durch Infektion immunisiert,16049,2020-02-27,2020-12-09
287 days,keine Immunität,177558,2020-02-27,2020-12-10
287 days,Impfschutz abgelaufen,2697,2020-02-27,2020-12-10
287 days,durch Infektion immunisiert,16480,2020-02-27,2020-12-10
288 days,keine Immunität,177280,2020-02-27,2020-12-11
288 days,Impfschutz abgelaufen,2697,2020-02-27,2020-12-11
288 days,durch Infektion immunisiert,16758,2020-02-27,2020-12-11
289 days,keine Immunität,177099,2020-02-27,2020-12-12
289 days,Impfschutz abgelaufen,2695,2020-02-27,2020-12-12
289 days,durch Infektion immunisiert,16941,2020-02-27,2020-12-12
290 days,keine Immunität,176915,2020-02-27,2020-12-13
290 days,Impfschutz abgelaufen,2696,2020-02-27,2020-12-13
290 days,durch Infektion immunisiert,17124,2020-02-27,2020-12-13
291 days,keine Immunität,176647,2020-02-27,2020-12-14
291 days,Impfschutz abgelaufen,2695,2020-02-27,2020-12-14
291 days,durch Infektion immunisiert,17393,2020-02-27,2020-12-14
292 days,keine Immunität,176294,2020-02-27,2020-12-15
292 days,Impfschutz abgelaufen,2685,2020-02-27,2020-12-15
292 days,durch Infektion immunisiert,17756,2020-02-27,2020-12-15
293 days,keine Immunität,175951,2020-02-27,2020-12-16
293 days,Impfschutz abgelaufen,2677,2020-02-27,2020-12-16
293 days,durch Infektion immunisiert,18107,2020-02-27,2020-12-16
294 days,keine Immunität,175659,2020-02-27,2020-12-17
294 days,Impfschutz abgelaufen,2671,2020-02-27,2020-12-17
294 days,durch Infektion immunisiert,18405,2020-02-27,2020-12-17
295 days,keine Immunität,175357,2020-02-27,2020-12-18
295 days,Impfschutz abgelaufen,2667,2020-02-27,2020-12-18
295 days,durch Infektion immunisiert,18711,2020-02-27,2020-12-18
296 days,keine Immunität,175166,2020-02-27,2020-12-19
296 days,Impfschutz abgelaufen,2666,2020-02-27,2020-12-19
296 days,durch Infektion immunisiert,18903,2020-02-27,2020-12-19
297 days,keine Immunität,175040,2020-02-27,2020-12-20
297 days,Impfschutz abgelaufen,2665,2020-02-27,2020-12-20
297 days,durch Infektion immunisiert,19030,2020-02-27,2020-12-20
298 days,keine Immunität,174770,2020-02-27,2020-12-21
298 days,Impfschutz abgelaufen,2663,2020-02-27,2020-12-21
298 days,durch Infektion immunisiert,19302,2020-02-27,2020-12-21
299 days,keine Immunität,174512,2020-02-27,2020-12-22
299 days,Impfschutz abgelaufen,2659,2020-02-27,2020-12-22
299 days,durch Infektion immunisiert,19564,2020-02-27,2020-12-22
300 days,keine Immunität,174255,2020-02-27,2020-12-23
300 days,Impfschutz abgelaufen,2654,2020-02-27,2020-12-23
300 days,durch Infektion immunisiert,19826,2020-02-27,2020-12-23
301 days,keine Immunität,174061,2020-02-27,2020-12-24
301 days,Impfschutz abgelaufen,2648,2020-02-27,2020-12-24
301 days,durch Infektion immunisiert,20026,2020-02-27,2020-12-24
302 days,keine Immunität,173941,2020-02-27,2020-12-25
302 days,Impfschutz abgelaufen,2644,2020-02-27,2020-12-25
302 days,durch Infektion immunisiert,20150,2020-02-27,2020-12-25
303 days,keine Immunität,173838,2020-02-27,2020-12-26
303 days,Impfschutz abgelaufen,2644,2020-02-27,2020-12-26
303 days,durch Infektion immunisiert,20253,2020-02-27,2020-12-26
304 days,keine Immunität,173668,2020-02-27,2020-12-27
304 days,Impfschutz abgelaufen,2643,2020-02-27,2020-12-27
304 days,durch Infektion immunisiert,20424,2020-02-27,2020-12-27
305 days,keine Immunität,173391,2020-02-27,2020-12-28
305 days,Impfschutz abgelaufen,2638,2020-02-27,2020-12-28
305 days,durch Infektion immunisiert,20706,2020-02-27,2020-12-28
306 days,keine Immunität,172591,2020-02-27,2020-12-29
306 days,Impfschutz abgelaufen,2637,2020-02-27,2020-12-29
306 days,Partiell geimpft,659,2020-02-27,2020-12-29
306 days,Grundimmunisiert,1,2020-02-27,2020-12-29
306 days,durch Infektion immunisiert,20847,2020-02-27,2020-12-29
307 days,keine Immunität,171521,2020-02-27,2020-12-30
307 days,Impfschutz abgelaufen,2635,2020-02-27,2020-12-30
307 days,Partiell geimpft,1561,2020-02-27,2020-12-30
307 days,Grundimmunisiert,1,2020-02-27,2020-12-30
307 days,durch Infektion immunisiert,21017,2020-02-27,2020-12-30
308 days,keine Immunität,171296,2020-02-27,2020-12-31
308 days,Impfschutz abgelaufen,2631,2020-02-27,2020-12-31
308 days,Partiell geimpft,1561,2020-02-27,2020-12-31
308 days,Grundimmunisiert,1,2020-02-27,2020-12-31
308 days,durch Infektion immunisiert,21246,2020-02-27,2020-12-31
309 days,keine Immunität,171238,2020-02-27,2021-01-01
309 days,Impfschutz abgelaufen,2630,2020-02-27,2021-01-01
309 days,Partiell geimpft,1561,2020-02-27,2021-01-01
309 days,Grundimmunisiert,1,2020-02-27,2021-01-01
309 days,durch Infektion immunisiert,21305,2020-02-27,2021-01-01
310 days,keine Immunität,171073,2020-02-27,2021-01-02
310 days,Impfschutz abgelaufen,2628,2020-02-27,2021-01-02
310 days,Partiell geimpft,1561,2020-02-27,2021-01-02
310 days,Grundimmunisiert,1,2020-02-27,2021-01-02
310 days,durch Infektion immunisiert,21472,2020-02-27,2021-01-02
311 days,keine Immunität,170947,2020-02-27,2021-01-03
311 days,Impfschutz abgelaufen,2628,2020-02-27,2021-01-03
311 days,Partiell geimpft,1560,2020-02-27,2021-01-03
311 days,Grundimmunisiert,1,2020-02-27,2021-01-03
311 days,durch Infektion immunisiert,21599,2020-02-27,2021-01-03
312 days,keine Immunität,170205,2020-02-27,2021-01-04
312 days,Impfschutz abgelaufen,2624,2020-02-27,2021-01-04
312 days,Partiell geimpft,2073,2020-02-27,2021-01-04
312 days,Grundimmunisiert,1,2020-02-27,2021-01-04
312 days,durch Infektion immunisiert,21832,2020-02-27,2021-01-04
313 days,keine Immunität,169490,2020-02-27,2021-01-05
